date,48000,49000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000
2021-11-30,108.44,120.87,101.19,95.99,92.15,83.45,75.94,75.6,71.88,66.65,67.76,63.32
2021-12-01,0.0,142.24,106.04,97.93,94.04,90.61,91.46,73.15,67.44,48.14,0.0,63.27
