date,28000,29000,30000,31000,32000,33000,34000,35000,36000,38000
2021-07-05,124.03,109.91,109.99,107.11,95.8,88.48,81.79,69.89,51.65,63.65
2021-07-06,0.0,147.26,170.9,151.83,116.84,97.62,83.07,81.58,82.73,205.67
