date,30500,31000,31500,32000,32500,33000,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36250,36500
2023-11-02,80.2,71.5,0.0,58.24,56.24,52.08,49.42,49.88,49.59,48.98,50.16,50.67,53.03,54.36,55.99,56.82,54.41,55.06,57.51
2023-11-03,82.55,73.15,63.77,60.08,49.16,46.71,36.08,33.1,30.59,28.15,24.78,27.09,38.69,40.77,0.0,0.0,67.28,0.0,0.0
2023-11-04,0.0,0.0,0.0,61.6,56.39,48.03,54.05,35.05,54.59,45.63,40.35,41.98,38.11,41.23,0.0,0.0,58.22,0.0,0.0
