date,17000,18000,18500,18750,19000,19250,19500,19750,20000
2022-10-01,95.88,63.2,59.01,0.0,52.29,0.0,49.69,0.0,45.28
2022-10-02,0.0,93.91,76.27,67.47,54.86,61.91,102.47,150.45,58.58
