,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-22,112.06,104.12,91.83,86.27,76.68,69.5,74.24,0,0,0
2021-07-23,0,0,107.15,121.06,74.14,90.29,82.25,86.25,0,0
