date,17000,18000,18500,19000,19500,19750,20000,20500
2022-09-05,110.93,83.21,75.2,63.56,58.95,54.47,55.66,48.5
2022-09-06,0.0,98.83,91.74,63.77,67.91,108.25,86.0,104.96
