date,56000,57000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,72000
2024-07-19,74.73,0.0,46.02,51.62,44.09,51.42,49.52,47.5,45.99,43.24,38.1,39.54,35.05,37.68,39.74,37.66,39.22,40.58,39.26,0.0,0.0,0.0,0.0
2024-07-20,98.25,97.44,0.0,0.0,0.0,0.0,46.76,47.93,49.99,44.98,40.62,45.31,48.74,48.16,38.49,44.88,44.15,44.91,47.47,52.08,0.0,0.0,0.0
2024-07-21,0.0,0.0,0.0,0.0,0.0,89.4,0.0,68.48,58.48,89.77,80.58,76.7,72.41,74.08,60.5,53.68,49.34,47.81,49.46,54.22,65.49,68.43,0.0
