date,86000,88000,90000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,101500,102000,102500,103000,103500,104000,104500,105000,110000
2025-05-07,62.07,59.91,50.48,41.29,42.44,36.64,35.47,35.45,36.48,36.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,114.47,107.57,96.41,67.21,79.82,76.86,73.33,66.46,61.02,55.55,51.34,48.82,45.4,0.0,43.56,0.0,43.57,0.0,43.89,0.0,0.0,0.0
2025-05-09,119.57,0.0,107.32,89.78,79.86,71.84,77.6,69.09,71.53,58.33,52.31,41.77,32.24,27.5,22.79,20.84,15.04,19.82,47.52,45.04,49.52,0.0
