,15000,16000,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,20250,21000
2022-09-22,155.53,123.83,105.69,84.76,0,82.06,0,74.86,0,70.3,0,0,0,0
2022-09-23,0,168.49,127.45,91.43,89.71,85.65,67.18,67.98,51.07,68.06,0,0,0,0
