date,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500
2023-04-07,67.12,53.23,43.35,34.92,32.53,30.45,27.97,27.99,0.0,0.0
2023-04-08,0.0,0.0,0.0,35.15,28.37,31.93,24.84,22.0,24.82,28.75
