date,86000,88000,90000,91000,92000,93000,94000,94500,95000,95500,96000,96500,97000,98000
2025-02-17,65.33,54.39,48.1,45.89,43.87,42.73,41.64,0.0,41.77,0.0,38.69,0.0,41.26,40.83
2025-02-18,70.72,62.82,54.37,49.96,46.55,44.98,45.36,0.0,42.94,0.0,43.04,0.0,48.17,45.37
2025-02-19,81.99,77.93,71.71,68.67,61.81,53.32,43.57,40.86,35.6,31.85,30.38,25.6,31.27,35.58
