date,86000,88000,90000,92000,93000,94000,94500,95000,95500,96000,96500,97000,98000,99000,100000,101000,102000
2025-02-06,72.29,60.47,58.08,50.2,45.48,43.43,0.0,43.13,0.0,41.31,0.0,42.09,43.63,41.19,44.19,0.0,0.0
2025-02-07,88.27,74.66,65.54,49.71,42.56,39.36,0.0,36.13,0.0,30.44,0.0,29.64,34.36,34.31,34.33,35.45,36.32
2025-02-08,87.74,84.91,81.15,50.06,51.23,43.77,38.7,28.59,24.7,19.47,16.73,26.17,0.0,0.0,40.74,100.83,0.0
