date,53000,54000,55000,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500
2024-06-24,76.27,72.68,67.74,66.88,61.45,58.46,59.23,55.53,56.01,53.76,56.01,52.98,53.55,53.64,56.32,36.26,54.93,0.0,50.79,0.0
2024-06-25,82.51,0.0,74.68,66.13,63.76,59.43,55.38,57.32,54.13,52.29,45.61,46.01,43.17,40.92,39.87,40.65,44.99,0.0,47.12,0.0
2024-06-26,0.0,0.0,97.41,82.0,87.83,78.18,69.21,65.34,55.41,51.41,34.35,26.84,21.02,34.33,45.84,58.92,70.51,71.83,0.0,86.42
