,14500,15000,15500,15750,16000,16250,16500,16750,17000,17500,18000
2022-11-25,86.31,82.96,63.86,54.97,43.03,34.26,32.41,34.89,0,52.77,0
2022-11-26,0,0,0,49.72,63.44,35.65,32.39,34.73,42.82,0,0
