date,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875
2020-05-15,122.88,124.32,83.27,112.41,103.44,95.72,89.76,78.57,67.8,83.22,67.02,73.29,75.95
2020-05-16,129.94,122.21,135.99,126.5,112.18,119.51,95.2,89.77,65.23,68.5,64.06,0.0,0.0
