date,56000,57000,58000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,69000,70000,71000,72000,73000,74000
2024-09-25,66.97,62.05,59.21,53.41,48.29,45.11,42.65,43.08,42.22,41.94,44.08,42.15,45.13,48.55,50.53,53.38,50.67,0.0,52.55,53.51,0.0,0.0,63.5,0.0,76.38,0.0,0.0
2024-09-26,91.27,86.4,75.78,67.21,65.44,61.89,56.0,58.2,51.08,49.31,47.2,45.29,44.85,43.91,43.38,44.57,43.23,48.73,38.09,38.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,123.96,0.0,93.9,91.93,75.16,86.74,79.54,77.12,67.02,61.81,60.25,53.5,43.04,37.05,28.22,24.17,16.19,40.07,44.94,55.68,58.63,60.1,0.0,88.3,0.0,0.0,0.0
