date,6500,6625,6750,6875,7000,7125,7250,7375,7500
2020-04-07,0.0,119.25,115.77,110.91,101.5,101.87,101.48,85.44,85.2
2020-04-08,136.19,149.5,135.33,119.19,113.52,103.84,89.14,81.13,101.44
