date,17000,18000,18750,19000,19250,19500,19750,20000,20250,20500
2022-10-06,112.17,85.16,0.0,67.47,0.0,60.86,0.0,58.11,0.0,64.88
2022-10-07,0.0,96.11,75.95,58.01,50.29,42.51,48.2,64.36,73.18,63.56
