date,51000,52000,53000,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,65000,66000,67000,68000,69000
2024-09-16,86.81,78.53,76.93,67.46,65.22,61.33,61.98,57.63,57.8,58.19,58.76,55.56,56.31,53.69,53.82,53.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39
2024-09-17,120.4,110.93,104.96,97.19,92.51,89.09,84.66,81.87,77.99,75.96,66.26,69.37,66.07,63.81,68.34,64.77,67.95,68.24,62.52,0.0,66.2,0.0,69.88,70.32,0.0,0.0,0.0,0.0
2024-09-18,169.69,144.33,141.14,121.37,100.08,93.92,83.79,93.38,72.1,64.26,64.32,63.84,63.67,64.26,55.8,45.71,44.84,47.86,72.31,63.4,87.42,93.97,104.28,0.0,0.0,155.65,0.0,195.8
