,21000,22000,22500,23000,23500,24000,24500,25000,26000
2022-08-16,89.29,71.31,63.08,62.59,61.0,58.59,57.26,0,0
2022-08-17,0,84.85,72.76,55.18,58.45,63.02,88.35,0,0
