date,38000,39000,39500,40000,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500
2024-02-05,60.67,48.85,45.19,44.94,41.18,38.69,36.58,36.21,0.0,36.54,0.0,35.3,0.0,39.18,0.0,0.0,0.0,0.0
2024-02-06,63.18,50.89,49.26,45.61,39.31,42.4,38.26,36.68,0.0,33.55,0.0,31.97,0.0,32.8,0.0,0.0,0.0,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,54.41,79.32,66.09,48.65,62.03,56.13,50.33,43.08,39.07,31.6,27.88,31.11,32.96
