,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-07-15,134.96,114.0,104.61,84.12,71.25,74.15,0,66.83,0,67.98
2021-07-16,0,137.74,126.59,113.2,81.21,68.85,0,97.11,0,0
