date,8125,8250,8375,8500,8625,8750,8875,9000,9500
2020-03-02,71.34,67.81,59.89,56.41,58.28,53.98,51.8,0.0,0.0
2020-03-03,92.2,80.37,66.46,64.23,57.42,47.44,32.74,37.72,356.81
