date,32000,34000,35000,36000,37000,38000,39000,40000
2021-08-02,135.38,105.63,102.42,102.28,84.31,81.06,73.32,76.46
2021-08-03,0.0,126.51,119.0,91.5,81.84,70.5,76.02,123.05
