date,15500,16000,16250,16500,16750,17000,17250,17500
2022-12-02,64.51,53.5,44.57,42.31,39.1,35.87,34.54,39.93
2022-12-03,0.0,0.0,0.0,53.77,31.61,25.47,40.08,0.0
