date,21750,22000,22250,22500,22750,23000,23250,23500,23750,24000
2023-02-28,57.25,48.98,46.37,50.89,46.59,45.49,44.13,43.82,36.96,39.12
2023-03-01,57.73,54.4,53.64,52.91,65.18,57.26,41.26,44.46,49.8,42.65
