date,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-04-01,89.85,93.77,80.71,60.65,56.4,52.23,44.8,48.52,0.0
2022-04-02,0.0,0.0,0.0,74.74,63.87,55.92,43.9,57.4,43.21
