date,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375,11500,11750
2020-09-03,0.0,0.0,131.07,106.68,109.07,105.61,100.49,78.63,72.05,71.89,64.33,98.78,0.0,0.0,0.0,42.79,150.8,155.04,96.0,81.2
2020-09-04,108.05,131.47,93.94,104.66,82.52,89.74,89.24,76.1,67.02,53.3,45.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
