date,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32250,32500,32750,33000,33250,33500,33750,34000,34250,34500,34750,37000
2021-01-02,87.78,90.57,79.27,76.98,102.38,83.24,111.27,106.19,119.52,92.4,98.47,96.27,108.5,104.61,104.88,102.74,108.11,95.67,106.83,109.7,95.1,90.85,110.16,100.41,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,0.0,0.0,0.0,0.0,218.92,213.3,205.24,242.62,172.32,183.04,209.92,133.02,179.76,148.69,161.76,149.84,142.1,134.66,127.3,124.91,122.83,129.69,134.51,156.36,134.45,118.76,113.79,99.16,97.09,98.99,89.51,122.56,136.91
