date,98000,100000,102000,104000,105000,106000,106500,107000,107500,108000,108500,109000,109500,110000,110500,111000,112000
2025-05-26,63.75,55.6,52.08,50.11,50.25,48.41,0.0,47.09,0.0,47.92,0.0,49.41,0.0,50.04,0.0,49.3,51.15
2025-05-27,70.99,59.11,48.13,53.55,44.72,43.45,0.0,41.43,0.0,43.13,0.0,42.32,0.0,43.67,0.0,46.29,45.04
2025-05-28,103.13,72.33,64.42,55.63,48.06,39.62,38.8,32.66,31.28,29.47,48.26,34.91,42.96,40.98,50.89,46.15,50.47
