date,70000,72000,74000,75000,76000,77000,78000,79000,80000,81000,81500,82000,82500,83000,83500,84000,85000,87000
2025-03-10,98.89,92.1,86.82,0.0,83.05,77.05,80.03,73.08,72.88,78.28,0.0,64.2,0.0,75.98,0.0,81.32,80.26,0.0
2025-03-11,118.4,107.86,100.37,97.37,92.0,90.34,80.88,78.4,77.51,72.14,0.0,71.35,0.0,69.36,0.0,68.53,0.0,0.0
2025-03-12,149.45,131.34,121.42,123.27,125.14,99.41,95.97,85.87,76.61,67.66,61.45,55.44,54.81,51.65,48.76,67.73,85.81,88.57
