date,56000,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,70000
2024-09-22,67.96,61.58,55.36,55.25,48.84,54.0,45.99,51.37,52.44,51.46,50.19,49.78,49.48,49.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,77.49,73.75,66.71,57.3,51.89,50.33,54.8,44.42,43.39,47.3,44.12,42.65,43.81,42.35,0.0,55.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,105.04,90.76,80.87,117.02,65.56,98.17,71.23,86.16,73.14,62.91,50.59,44.88,45.03,37.53,39.06,46.92,49.89,53.45,63.47,74.95,65.48,75.25,94.98
