date,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,11250
2020-06-18,101.89,95.99,90.68,85.02,79.14,74.57,70.7,67.19,61.29,58.2,58.5,56.61,54.5,0.0,0.0,0.0,0.0
2020-06-19,0.0,94.76,90.16,83.71,80.69,75.1,67.54,65.51,57.61,57.52,53.74,51.42,49.94,48.89,49.85,0.0,0.0
2020-06-20,101.24,95.98,94.03,85.95,78.29,78.03,67.72,63.69,61.44,56.48,55.15,53.94,0.0,0.0,0.0,0.0,0.0
2020-06-21,104.23,100.56,93.13,88.0,81.98,79.81,73.49,67.69,63.0,58.55,57.01,52.01,0.0,0.0,54.72,0.0,0.0
2020-06-22,109.94,101.45,101.31,0.0,0.0,85.81,80.13,75.5,64.02,63.79,59.69,56.65,54.6,57.33,0.0,54.58,0.0
2020-06-23,105.41,102.15,99.09,99.56,0.0,81.57,77.18,69.76,64.33,57.23,54.63,52.92,50.0,0.0,0.0,0.0,0.0
2020-06-24,110.14,103.33,104.03,96.59,88.88,84.14,75.95,66.46,60.72,57.21,58.21,50.99,59.19,58.01,0.0,64.85,0.0
2020-06-25,122.32,113.63,95.81,90.03,84.57,75.44,69.3,62.15,59.18,51.0,47.46,47.66,54.68,67.48,0.0,0.0,0.0
2020-06-26,106.93,99.5,88.76,83.45,81.53,65.52,61.83,55.77,50.3,47.05,39.71,44.85,47.66,0.0,51.79,0.0,0.0
2020-06-27,107.78,95.1,0.0,80.28,78.1,72.53,65.83,60.83,54.1,45.23,48.56,43.57,43.72,42.29,0.0,0.0,0.0
2020-06-28,106.2,101.49,106.22,93.21,86.33,84.98,68.09,64.32,51.47,48.45,41.2,46.69,47.15,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,101.6,94.58,84.42,80.43,70.94,61.44,54.88,48.38,47.18,36.29,49.01,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,100.81,90.86,91.57,73.12,68.68,59.32,50.62,41.91,40.23,43.27,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,113.58,84.51,70.82,63.15,48.88,41.12,0.0,0.0,66.43,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,208.03,106.02,100.75,84.97,55.54,55.17,0.0,144.51,166.51,144.65,0.0,0.0
