date,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375
2020-06-07,96.78,80.17,74.62,85.72,85.02,77.7,76.3,66.57,68.04,68.05,51.07,62.54,52.91,62.14,67.27
2020-06-08,106.21,143.5,88.33,106.45,91.24,88.88,75.59,63.49,46.18,50.05,0.0,48.8,68.12,58.09,0.0
