date,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2021-08-01,140.1,0.0,113.33,99.0,91.27,88.06,85.98,78.2,85.55,79.68,96.83
2021-08-02,0.0,121.01,101.2,97.97,76.88,75.51,74.37,0.0,174.02,119.51,0.0
