date,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10875,11500
2020-09-04,0.0,0.0,97.78,81.28,79.0,85.53,76.47,72.54,65.19,60.44,60.07,55.05,0.0,42.17,0.0
2020-09-05,141.29,131.92,112.17,121.1,121.56,94.1,87.12,78.74,68.39,68.83,85.34,0.0,0.0,37.22,291.65
