date,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625
2020-07-09,78.32,71.59,61.7,62.05,46.63,42.68,38.48,31.3,43.49,38.04,37.46
2020-07-10,116.74,0.0,0.0,62.44,68.5,65.35,34.63,35.73,0.0,0.0,0.0
