date,33000,34000,35000,36000,37000,38000,39000,40000
2022-05-03,109.41,91.55,75.87,78.2,71.47,63.88,56.3,0.0
2022-05-04,0.0,0.0,125.97,141.81,106.66,72.93,50.61,52.99
