date,60000,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000
2024-06-12,81.81,68.52,68.02,60.8,50.78,53.13,51.15,46.34,47.41,46.14,42.4,45.48,48.77,43.67,47.77,49.68,45.39,55.42,0.0,0.0,0.0
2024-06-13,74.55,67.01,61.28,54.37,50.56,48.13,45.47,44.28,42.5,40.89,41.4,40.71,44.33,44.3,46.24,44.88,42.4,0.0,0.0,0.0,0.0
2024-06-14,118.67,87.97,86.48,66.9,49.0,48.64,37.58,35.06,24.15,32.7,35.1,42.35,51.89,68.39,0.0,89.67,43.85,0.0,43.01,55.1,0.0
