date,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375
2020-05-08,106.36,100.78,102.32,90.47,87.54,78.14,80.92,80.24,70.67,77.87,0.0,0.0,0.0
2020-05-09,128.51,113.17,114.86,108.82,85.37,92.62,73.96,88.94,88.71,79.17,99.01,106.47,86.83
