date,5750,5875,6000,6125,6250,6375,6500,6625
2020-03-31,128.09,103.6,102.99,99.0,86.65,85.79,84.56,0.0
2020-04-01,156.0,161.15,116.85,97.76,102.49,113.58,86.75,91.34
