date,59000,60000,61000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,73500
2024-07-29,0.0,0.0,60.81,60.48,56.4,0.0,53.59,51.59,52.68,51.35,52.08,52.76,50.05,50.19,59.24,53.79,56.5,55.3,55.82,55.07,66.38,0.0,0.0,0.0
2024-07-30,75.59,71.37,65.05,59.98,56.01,54.82,51.53,52.27,50.51,49.48,48.41,49.47,49.21,49.36,53.36,58.93,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0.0,92.63,82.75,70.82,59.84,49.74,46.64,39.92,34.77,41.43,54.42,57.9,77.42,66.03,80.48,100.71,58.66,0.0,61.93,0.0,79.65,0.0,0.0,0.0
