date,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2021-08-07,96.04,106.11,100.53,96.2,98.73,91.63,85.21,96.06,0.0,88.31
2021-08-08,137.43,148.24,132.44,131.55,96.96,93.76,79.44,79.3,91.69,0.0
