date,28500,29000,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750
2023-07-02,45.33,35.92,41.45,37.0,43.61,41.73,39.15,43.25,0.0,0.0,0.0,0.0
2023-07-03,0.0,47.56,43.88,47.3,39.04,41.14,42.28,40.94,42.59,40.75,44.45,43.31
2023-07-04,0.0,0.0,57.13,45.38,45.95,38.64,27.41,32.93,39.25,46.37,37.55,0.0
