date,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2021-08-05,94.1,127.31,119.98,105.27,99.44,94.22,94.98,86.24,84.17,0.0,0.0
2021-08-06,167.83,142.73,113.6,176.94,171.8,144.61,131.23,98.63,96.89,89.5,98.08
