date,104000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,117000
2025-08-24,55.05,44.85,0.0,42.05,0.0,40.2,37.88,36.53,37.36,41.61,31.17,0.0
2025-08-25,52.86,48.9,47.3,46.36,43.82,41.85,41.33,40.87,38.61,35.05,36.19,0.0
2025-08-26,56.66,43.09,43.26,40.58,38.62,32.81,32.42,30.18,39.86,38.3,0.0,45.9
2025-08-27,95.57,71.77,67.58,52.85,40.27,32.22,27.81,33.37,39.0,38.64,0.0,0.0
