date,36500,37000,37500,38000,38500,39000,39500,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500
2023-12-04,72.08,74.7,65.24,59.72,55.41,53.66,53.32,51.49,49.73,48.58,48.18,46.2,49.93,48.36,48.2,51.7,52.39,51.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,98.09,110.0,62.32,101.02,67.97,89.54,97.11,81.39,76.44,71.51,76.13,74.2,71.46,69.45,66.43,67.11,58.39,55.04,60.8,55.46,52.95,55.27,53.38,55.78,54.43,55.13
2023-12-06,132.61,121.6,0.0,108.95,100.37,96.23,99.53,89.99,84.65,116.56,85.87,104.09,72.72,82.1,62.02,70.21,55.14,52.56,44.94,46.6,34.94,34.48,36.81,41.34,45.9,65.14
