,18000,18500,19000,19250,19500,19750,20000,20250,20500,21000,22000
2022-09-16,90.65,61.19,57.77,0,52.39,0,52.4,0,71.9,0,0
2022-09-17,90.03,69.24,59.05,61.52,66.48,44.92,41.66,45.61,44.0,0,0
