date,21000,21500,21750,22000,22250,22500,22750,23000,23250,23500
2023-02-06,67.63,59.58,57.22,50.66,49.63,46.87,46.41,46.8,44.4,0.0
2023-02-07,87.73,68.68,72.41,72.34,59.68,68.0,50.63,49.68,40.47,49.24
