,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-12-13,126.97,0,104.55,94.24,88.44,81.48,77.93,75.37,64.96,57.02,70.48,67.42,0,0,0
2021-12-14,140.07,154.65,196.76,167.93,139.53,126.52,92.52,76.23,70.62,65.04,0,0,0,0,0
