,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-13,123.88,115.73,101.99,93.95,87.06,86.27,86.63,90.52,0,0,0,0
2022-03-14,143.76,117.8,126.12,105.6,124.16,106.61,79.0,73.73,0,0,0,0
