date,70000,72000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,84500,85000,85500,86000,86500,87000,87500,88000,89000,90000,92000,93000,93500,94000,94500,95000,97000,98000
2025-02-28,104.41,89.11,82.25,74.51,69.5,78.36,63.99,61.9,63.28,52.98,50.68,46.21,41.65,0.0,39.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,108.72,104.54,97.31,89.33,81.73,83.28,80.06,74.09,68.78,62.4,58.44,49.19,46.51,0.0,38.84,0.0,38.05,0.0,42.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,0.0,245.67,230.5,211.68,199.96,189.08,172.94,165.8,209.38,157.81,157.22,167.36,155.31,135.45,141.44,126.65,133.14,126.23,124.82,115.47,107.42,102.61,95.74,86.3,83.48,80.07,78.53,79.1,107.44,102.64,111.64
