date,6000,6125,6250,6375,6500,6625,6750,6875
2020-03-26,161.81,131.76,126.56,133.59,113.18,107.87,128.25,0.0
2020-03-27,183.63,189.0,133.5,145.14,121.31,93.53,122.56,120.25
