date,16000,17000,18000,18500,19000,19500,20000,20500,21000
2022-07-05,135.07,132.34,95.41,92.67,89.18,76.13,72.16,72.19,68.62
2022-07-06,0.0,0.0,89.02,121.1,122.72,97.12,69.2,60.18,0.0
