date,51000,52000,53000,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,65000
2024-08-15,77.85,77.01,66.51,62.5,57.29,53.5,55.14,55.18,53.68,50.3,49.38,51.26,51.53,43.36,46.98,0.0,40.79,0.0
2024-08-16,85.54,79.45,75.37,66.09,57.93,63.92,52.19,47.68,42.37,42.59,40.29,41.9,33.0,36.51,38.54,0.0,52.12,0.0
2024-08-17,105.89,104.03,90.53,76.2,57.29,54.5,50.53,42.77,41.09,44.11,37.61,33.11,27.92,19.9,28.09,35.35,0.0,0.0
