,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-18,83.19,78.12,75.96,62.21,55.71,54.57,0,0,0
2022-04-19,0,0,88.5,77.81,65.15,40.98,45.36,0,0
