date,84000,86000,88000,90000,91000,92000,92500,93000,93500,94000,94500,95000,95500,96000,97000
2025-05-04,73.16,56.36,52.68,44.14,42.7,42.16,0.0,39.39,0.0,38.32,0.0,38.56,0.0,37.2,0.0
2025-05-05,72.47,67.46,53.45,47.39,41.14,37.71,0.0,35.18,0.0,33.78,0.0,32.79,0.0,40.72,0.0
2025-05-06,167.79,153.19,130.41,92.68,79.84,74.6,55.5,62.32,54.26,56.88,51.67,46.99,36.08,37.0,36.07
