date,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32250,32500,32750,33000
2021-01-01,88.29,91.97,83.41,82.77,80.83,80.24,81.16,75.43,76.7,75.61,76.83,70.13,69.28,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,114.75,87.18,107.19,88.48,144.87,77.89,88.34,153.88,155.92,156.73,127.61,85.87,125.15,139.09,119.5,109.32,105.04,86.12,114.62,110.7,96.65,119.39,126.45,137.09,95.2,114.74,137.01
