date,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125
2020-05-16,118.02,114.54,105.32,101.13,92.35,74.1,69.22,65.48,73.86,57.83,0.0,0.0,0.0,0.0
2020-05-17,114.49,145.38,124.95,107.92,130.78,124.05,113.93,87.32,89.02,79.2,76.62,55.53,54.87,44.03
