date,84000,86000,88000,90000,91000,92000,92500,93000,93500,94000,94500,95000,96000,97000,101000
2025-01-10,70.19,59.74,48.5,41.05,38.87,37.28,0.0,34.78,0.0,33.56,0.0,32.67,37.71,0.0,0.0
2025-01-11,72.53,59.11,60.6,43.95,40.15,37.31,0.0,36.59,0.0,31.41,0.0,33.05,33.51,37.13,0.0
2025-01-12,83.2,72.15,86.02,72.68,70.96,46.36,50.58,43.79,45.91,45.43,39.49,39.83,31.72,55.59,0.0
