date,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875
2020-08-23,80.91,63.25,63.28,72.05,61.26,51.21,50.0,40.81,37.54,34.08,0.0,0.0
2020-08-24,111.14,108.25,95.12,83.05,82.51,66.6,63.17,61.69,45.48,39.74,35.2,31.31
