,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-19,83.47,82.74,72.23,54.77,59.89,56.11,54.12,0,0,0
2022-03-20,0,90.83,98.25,65.02,57.92,73.4,69.76,0,0,0
