date,100000,102000,104000,106000,108000,109000,110000,111000,112000,112500,113000,113500,114000,114500,115000,115500,116000
2025-08-02,71.52,63.52,60.63,51.42,44.1,40.28,39.31,37.95,35.26,0.0,32.75,0.0,30.31,0.0,0.0,0.0,32.28
2025-08-03,95.67,88.76,70.85,69.97,56.19,53.48,50.7,45.37,43.16,0.0,38.43,0.0,37.97,0.0,33.79,0.0,31.54
2025-08-04,116.31,101.17,109.56,90.62,71.67,66.24,56.17,56.12,44.0,39.95,30.58,29.26,27.63,25.16,28.53,28.81,27.22
