date,68000,70000,72000,74000,75000,76000,77000,78000,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000
2025-04-09,107.07,101.4,86.38,80.94,78.51,72.34,69.86,67.2,64.24,0.0,62.99,0.0,59.34,0.0,57.43,0.0,55.65,0.0,58.32,0.0,0.0
2025-04-10,117.66,101.26,88.31,77.06,68.44,63.39,58.93,54.45,52.93,0.0,50.02,0.0,55.11,0.0,53.17,0.0,47.62,0.0,0.0,0.0,59.64
2025-04-11,176.46,145.55,126.34,107.63,104.04,88.31,105.6,81.37,75.45,67.81,63.94,58.49,47.73,36.94,36.48,33.52,31.32,24.88,29.1,34.84,0.0
